87,0
37,1
94,1
59,2
79,2
47,2
22,2
24,3
39,3
64,3
61,3
58,3
57,4
66,3
12,3
36,4
49,4
63,4
31,3
44,4
60,4
35,4
13,5
32,4
20,5
75,4
97,3
77,4
71,4
93,4
52,5
85,4
38,4
4,5
14,5
26,5
11,4
5,5
19,3
50,4
89,6
45,5
54,5
90,5
98,6
82,6
8,5
76,6
86,6
27,4
15,5
33,5
6,5
29,5
2,6
95,6
34,5
23,5
48,5
67,4
83,6
72,6
7,6
56,6
99,7
53,6
30,5
10,5
41,5
100,7
96,7
1,6
18,5
46,5
9,6
51,6
16,5
21,5
73,6
69,7
42,6
68,7
17,6
65,6
55,6
81,6
25,5
40,6
78,6
92,7
62,7
43,6
91,7
74,7
3,6
28,7
80,6
88,7
70,7
84,7
