10441,0
10642,1
11379,1
11472,2
12140,2
12174,2
12294,2
12719,3
13012,3
13408,3
14366,3
14885,3
14897,3
15189,3
15564,3
15817,4
15971,4
15994,4
16042,4
16357,4
16404,4
16429,4
16852,4
17473,4
17714,4
17737,4
17837,4
17932,4
18288,4
18353,4
18371,4
18587,5
19151,5
19273,5
19477,5
19562,5
19563,5
19608,5
19644,5
19703,5
19710,5
19717,5
19768,5
19779,5
19873,5
19878,5
19952,5
19964,5
19983,5
20017,5
20022,5
20047,5
20122,5
20178,5
20404,5
20450,5
20493,5
20510,5
20805,5
21634,5
21780,5
21837,5
21865,5
21871,6
22165,6
22184,6
22471,6
22515,6
22557,6
22650,6
22715,6
22823,6
22896,6
22906,6
23003,6
23559,6
23794,6
23818,6
24273,6
24491,6
24729,6
24770,6
25111,6
25459,6
25543,6
25660,6
25845,6
25878,6
26031,6
26121,6
26123,6
26151,6
26289,6
26323,6
26466,6
27615,6
sa1052903,6
sa1053018,6
sa1053075,6
sa1115496,6
sa1115752,6
sa1115778,6
sa1115890,6
sa1159677,6
sa1159681,6
sa1159899,6
sa1169595,6
sa1169598,6
sa1169610,6
sa1169620,6
sa1169773,6
sa1169792,6
sa1169803,6
sa1169818,6
sa1169919,6
sa1169950,6
sa1170003,6
sa1170010,6
sa1170288,6
sa1170316,6
sa1170451,6
sa3002758,6
sa3002836,6
sa3002846,6
sa3002851,6
sa3002860,6
sa3002862,6
sa3002866,7
sa3003219,7
sa3003222,7
sa3003274,7
sa3003280,7
sa3003288,7
sa3003316,7
sa3003326,7
sa3003347,7
sa3003350,7
sa3003430,7
sa3003959,7
sa3004048,7
sa3004060,7
sa3004065,7
sa3004142,7
sa3004146,7
sa3004147,7
sa3004160,7
sa3004263,7
sa3004382,7
sa3004383,7
sa3004518,7
sa3004691,7
sa3004722,7
sa3004780,7
sa3004819,7
sa3004884,7
sa3004885,7
sa3004934,7
sa3004942,7
sa3004972,7
sa3004978,7
sa3004979,7
sa3005037,7
sa3005081,7
sa3005082,7
sa3005103,7
sa3005131,7
sa3005240,7
sa3005482,7
sa3005486,7
sa3005488,7
sa3005500,7
sa3005504,7
sa3005507,7
sa3005511,7
sa3005515,7
sa3005524,7
sa3005538,7
sa3005541,7
sa3005551,7
sa3005554,7
sa3005568,7
sa3005570,7
sa3005579,7
sa3005581,7
sa3005598,7
sa3005602,7
sa3005603,7
sa3005607,7
sa3005613,7
sa3005625,7
sa3005628,7
sa3005630,7
sa3005712,7
sa3005716,7
sa3005729,7
sa3005744,7
sa3005750,7
sa3005759,7
sa3005775,7
sa3005781,7
sa3005784,7
sa3005788,7
sa3005898,7
sa3005904,7
sa3005911,7
sa3005916,7
sa3005924,7
sa3005942,7
sa3006192,7
sa3006201,7
sa3006218,7
sa3006594,7
sa3006621,7
sa3006664,7
sa3006667,7
sa3006715,7
sa3006787,7
sa3006856,7
sa3006860,7
sa3006867,7
sa3006869,7
sa3006872,7
sa3006876,7
sa3006887,7
sa3006888,7
sa3006889,7
sa3006894,7
sa3006897,7
sa3006903,7
sa3006909,7
sa3006910,7
sa3006912,7
sa3006927,7
sa3006936,7
sa3006937,7
sa3007010,7
sa3007022,7
sa3007028,7
sa3007031,7
sa3007034,7
sa3007047,7
sa3007054,7
sa3007078,7
sa3007288,7
sa3007299,7
sa3007301,7
sa3007511,7
sa3007640,7
sa3007742,7
sa3007743,7
sa3007750,7
sa3007828,7
sa3007870,7
sa3007871,7
sa3007874,7
sa3007943,8
sa3007973,8
sa3007975,8
sa3008003,8
sa3008005,8
sa3008032,8
sa3008079,8
sa3008080,8
sa3008107,8
sa3008113,8
sa3008181,8
sa3008267,8
sa3008272,8
sa3008280,8
sa3008294,8
sa3008297,8
sa3008365,8
sa3008469,8
sa3008742,8
sa3008744,8
sa3008745,8
sa3008746,8
sa3008747,8
sa3008751,8
sa3008752,8
sa3008756,8
sa3008757,8
sa3008759,8
sa3008761,8
sa3008762,8
sa3008765,8
sa3008767,8
sa3008768,8
sa3008771,8
sa3008772,8
sa3008775,8
sa3008784,8
sa3008785,8
sa3008787,8
sa3008808,8
sa3008826,8
sa3008835,8
sa3008836,8
sa3008842,8
sa3008845,8
sa3008851,8
sa3008865,8
sa3008867,8
sa3008877,8
sa3008888,8
sa3008890,8
sa3008901,8
sa3008905,8
sa3008916,8
sa3008929,8
sa3008937,8
sa3008938,8
sa3008941,8
sa3008942,8
sa3008944,8
sa3009191,8
sa3009276,8
sa3009289,8
sa3009299,8
sa3009324,8
sa3009538,8
sa3009539,8
sa3009542,8
sa3009808,8
sa3009834,8
sa3009845,8
sa3009870,8
sa3009878,8
sa3009884,8
sa3009889,8
sa3009957,8
sa3009965,8
sa3010008,8
sa3010009,8
sa3010017,8
sa3010023,8
sa3010024,8
sa3010025,8
sa3010029,8
sa3010030,8
sa3010035,8
sa3010037,8
sa3010042,8
sa3010043,8
sa3010151,8
sa3010153,8
sa3010155,8
sa3010159,8
sa3010170,8
sa3010269,8
sa3010272,8
sa3010278,8
sa3010279,8
sa3010327,8
sa3010337,8
sa3010342,8
sa3010389,8
sa3010390,8
sa3010395,8
sa3010401,8
sa3010599,8
sa3010636,8
sa3010692,8
sa3010695,8
sa3010700,8
sa3010702,8
sa3010703,8
sa3010706,8
sa3010710,8
sa3010720,8
sa3010845,8
sa3010868,8
sa3010870,8
sa3010876,8
sa3010886,8
sa3010889,8
sa3010899,8
sa3011204,8
sa3011227,8
sa3011256,8
sa3011257,8
sa3011264,8
sa3011267,8
sa3011308,8
sa3011309,8
sa3011329,8
sa3011330,8
sa3011413,8
sa3011414,8
sa3011445,8
sa3011469,8
sa3011471,8
sa3011501,8
sa3011540,8
sa3011587,8
sa3011628,8
sa3011644,8
sa3011656,8
sa3011717,8
sa3011754,8
sa3011768,8
sa3011821,8
sa3011857,8
sa3014420,8
sa3014424,8
sa3014427,8
sa3014434,8
sa3014436,8
sa3014440,8
sa3014441,8
sa3014445,8
sa3014448,8
sa3014449,8
sa3014452,8
sa3014454,8
sa3014458,8
sa3014460,8
sa3014461,8
sa3014464,8
sa3014465,8
sa3014473,8
sa3014479,8
sa3014484,8
sa3014485,8
sa3014489,8
sa3014490,8
sa3014494,8
sa3014496,8
sa3014499,8
sa3014503,8
sa3014506,8
sa3014507,8
sa3014511,8
sa3014516,8
sa3014521,8
sa3014522,8
sa3014524,8
sa3014525,8
sa3014527,8
sa3014528,8
sa3014530,8
sa3014531,8
sa3014537,8
sa3014544,8
sa3014546,8
sa3014547,8
sa3014549,8
sa3014679,8
sa3014681,8
sa3014682,8
sa3014683,8
sa3014687,8
sa3014688,8
sa3014689,8
sa3014690,8
sa3014692,8
sa3014695,8
sa3014696,8
sa3014697,8
sa3014701,8
sa3014707,8
sa3014710,8
sa3014711,8
sa3014715,8
sa3014717,8
sa3014718,8
sa3014816,8
sa3014817,8
sa3014823,8
sa3014827,8
sa3014830,8
sa3014834,8
sa3014837,8
sa3014838,8
sa3014840,8
sa3014884,8
sa3014891,8
sa3014934,8
sa3014935,8
sa3014937,8
sa3014941,8
sa3014948,8
sa3014986,8
sa3014987,8
sa3015015,8
sa3015051,8
sa3015057,8
sa3015062,8
sa3015071,8
sa3015076,8
sa3015090,8
sa3015107,8
sa3015127,8
sa3015137,8
sa3015168,8
sa3015170,8
sa3015172,8
sa3015178,8
sa3015179,8
sa3015182,8
sa3015187,8
sa3015190,8
sa3015191,8
sa3015193,8
sa3015197,8
sa3015199,8
sa3015202,8
sa3015204,8
sa3015205,8
sa3015233,8
sa3015239,8
sa3015364,9
sa3015376,9
sa3015407,9
sa3015514,9
sa3015517,9
sa3015518,9
sa3015527,9
sa3015534,9
sa3015535,9
sa3015543,9
sa3015548,9
sa3015551,9
sa3015553,9
sa3015558,9
sa3015564,9
sa3015572,9
sa3015582,9
sa3015587,9
sa3015588,9
sa3015589,9
sa3015593,9
sa3015595,9
sa3015596,9
sa3015598,9
sa3015600,9
sa3015607,9
sa3015610,9
sa3015612,9
sa3015626,9
sa3015634,9
sa3015641,9
sa3015647,9
sa3015648,9
sa3015649,9
sa3015650,9
sa3015652,9
sa3015654,9
sa3015656,9
sa3015660,9
sa3015670,9
sa3015671,9
sa3015677,9
sa3015679,9
sa3015682,9
sa3015685,9
sa3015691,9
sa3015693,9
sa3015694,9
sa3015696,9
sa3015698,9
sa3015702,9
sa3015704,9
sa3015705,9
sa3015708,9
sa3015709,9
sa3015712,9
sa3015714,9
sa3015716,9
sa3015722,9
sa3015727,9
sa3015734,9
sa3015736,9
sa3015738,9
sa3015745,9
sa3015747,9
sa3015754,9
sa3015761,9
sa3015763,9
sa3015765,9
sa3015766,9
sa3015767,9
sa3015770,9
sa3015778,9
sa3015781,9
sa3015782,9
sa3015786,9
sa3015788,9
sa3015789,9
sa3015790,9
sa3015791,9
sa3015792,9
sa3015793,9
sa3015796,9
sa3015797,9
sa3015798,9
sa3015800,9
sa3015805,9
sa3015809,9
sa3015810,9
sa3015811,9
sa3015812,9
sa3015815,9
sa3015817,9
sa3015818,9
sa3015819,9
sa3015821,9
sa3015822,9
sa3015826,9
sa3015832,9
sa3015838,9
sa3015841,9
sa3015843,9
sa3015844,9
sa3015846,9
sa3015847,9
sa3015849,9
sa3015851,9
sa3015856,9
sa3015857,9
sa3015859,9
sa3015863,9
sa3015867,9
sa3015869,9
sa3015871,9
sa3015873,9
sa3015874,9
sa3016076,9
sa3016081,9
sa3016092,9
sa3016097,9
sa3016122,9
sa3016148,9
sa3016154,9
sa3016155,9
sa3016156,9
sa3016164,9
sa3016170,9
sa3016307,9
sa3016314,9
sa3016319,9
sa3016341,9
sa3016540,9
sa3016541,9
sa3016543,9
sa3016639,9
sa3016717,9
sa3016719,9
sa3016722,9
sa3016778,9
sa3016818,9
sa3016819,9
sa3016820,9
sa3016826,9
sa3016830,9
sa3016834,9
sa3016859,9
sa3016861,9
sa3016869,9
sa3016872,9
sa3016916,9
sa3016918,9
sa3016920,9
sa3016922,9
sa3016927,9
sa3016950,9
sa3016951,9
sa3016953,9
sa3016955,9
sa3016957,9
sa3016959,9
sa3016961,9
sa3016964,9
sa3016966,9
sa3016967,9
sa3016969,9
sa3016970,9
sa3016971,9
sa3016973,9
sa3016975,9
sa3016976,9
sa3016999,9
sa3017017,9
sa3017018,9
sa3017019,9
sa3017021,9
sa3017040,9
sa3017044,9
sa3017045,9
sa3017047,9
sa3017048,9
sa3017050,9
sa3017051,9
sa3017073,9
sa3017079,9
sa3017080,9
sa3017081,9
sa3017082,9
sa3017109,9
sa3017110,9
sa3017111,9
sa3017113,9
sa3017114,9
sa3017118,9
sa3017120,9
sa3017121,9
sa3017123,9
sa3017154,9
sa3017158,9
sa3017164,9
sa3017165,9
sa3017170,9
sa3017172,9
sa3017173,9
sa3017178,9
sa3017179,9
sa3017181,9
sa3017183,9
sa3017184,9
sa3017214,9
sa3017215,9
sa3017221,9
sa3017282,9
sa3017284,9
sa3017286,9
sa3017287,9
sa3017290,9
sa3017293,9
sa3017294,9
sa3017295,9
sa3017296,9
sa3017326,9
sa3017327,9
sa3017329,9
sa3017332,9
sa3017337,9
sa3017339,9
sa3017342,9
sa3017343,9
sa3017370,9
sa3017371,9
sa3017372,9
sa3017376,9
sa3017394,9
sa3017395,9
sa3017396,9
sa3017403,9
sa3017405,9
