10441,0
10642,1
11379,1
11472,1
12140,1
12174,1
12294,1
12719,1
13012,1
13408,1
14366,1
14885,1
14897,1
15189,1
15564,1
15817,1
15971,1
15994,1
16042,1
16357,1
16404,1
16429,1
16852,1
17473,1
17714,1
17737,1
17837,1
17932,1
18288,1
18353,1
18371,1
18587,1
19151,1
19273,1
19477,1
19562,1
19563,1
19608,1
19644,1
19703,1
19710,1
19717,1
19768,1
19779,1
19873,1
19878,1
19952,1
19964,1
19983,1
20017,1
20022,1
20047,1
20122,1
20178,1
20404,1
20450,1
20493,1
20510,1
20805,1
21634,1
21780,1
21837,1
21865,1
21871,1
22165,1
22184,1
22471,1
22515,1
22557,1
22650,1
22715,1
22823,1
22896,1
22906,1
23003,1
23559,1
23794,1
23818,1
24273,1
24491,1
24729,1
24770,1
25111,1
25459,1
25543,1
25660,1
25845,1
25878,1
26031,1
26121,1
26123,1
26151,1
26289,1
26323,1
26466,1
27615,1
sa1052903,1
sa1053018,1
sa1053075,1
sa1115496,1
sa1115752,1
sa1115778,1
sa1115890,1
sa1159677,1
sa1159681,1
sa1159899,1
sa1169595,1
sa1169598,1
sa1169610,1
sa1169620,1
sa1169773,1
sa1169792,1
sa1169803,1
sa1169818,1
sa1169919,1
sa1169950,1
sa1170003,1
sa1170010,1
sa1170288,1
sa1170316,1
sa1170451,1
sa3002758,1
sa3002836,1
sa3002846,1
sa3002851,1
sa3002860,1
sa3002862,1
sa3002866,1
sa3003219,1
sa3003222,1
sa3003274,1
sa3003280,1
sa3003288,1
sa3003316,1
sa3003326,1
sa3003347,1
sa3003350,1
sa3003430,1
sa3003959,1
sa3004048,1
sa3004060,1
sa3004065,1
sa3004142,1
sa3004146,1
sa3004147,1
sa3004160,1
sa3004263,1
sa3004382,1
sa3004383,1
sa3004518,1
sa3004691,1
sa3004722,1
sa3004780,1
sa3004819,1
sa3004884,1
sa3004885,1
sa3004934,1
sa3004942,1
sa3004972,1
sa3004978,1
sa3004979,1
sa3005037,1
sa3005081,1
sa3005082,1
sa3005103,1
sa3005131,1
sa3005240,1
sa3005482,1
sa3005486,1
sa3005488,1
sa3005500,1
sa3005504,1
sa3005507,1
sa3005511,1
sa3005515,1
sa3005524,1
sa3005538,1
sa3005541,1
sa3005551,1
sa3005554,1
sa3005568,1
sa3005570,1
sa3005579,1
sa3005581,1
sa3005598,1
sa3005602,1
sa3005603,1
sa3005607,1
sa3005613,1
sa3005625,1
sa3005628,1
sa3005630,1
sa3005712,1
sa3005716,1
sa3005729,1
sa3005744,1
sa3005750,1
sa3005759,1
sa3005775,1
sa3005781,1
sa3005784,1
sa3005788,1
sa3005898,1
sa3005904,1
sa3005911,1
sa3005916,1
sa3005924,1
sa3005942,1
sa3006192,1
sa3006201,1
sa3006218,1
sa3006594,1
sa3006621,1
sa3006664,1
sa3006667,1
sa3006715,1
sa3006787,1
sa3006856,1
sa3006860,1
sa3006867,1
sa3006869,1
sa3006872,1
sa3006876,1
sa3006887,1
sa3006888,1
sa3006889,1
sa3006894,1
sa3006897,1
sa3006903,1
sa3006909,1
sa3006910,1
sa3006912,1
sa3006927,1
sa3006936,1
sa3006937,1
sa3007010,1
sa3007022,1
sa3007028,1
sa3007031,1
sa3007034,1
sa3007047,1
sa3007054,1
sa3007078,1
sa3007288,1
sa3007299,1
sa3007301,1
sa3007511,1
sa3007640,1
sa3007742,1
sa3007743,1
sa3007750,1
sa3007828,1
sa3007870,1
sa3007871,1
sa3007874,1
sa3007943,1
sa3007973,1
sa3007975,1
sa3008003,1
sa3008005,1
sa3008032,1
sa3008079,1
sa3008080,1
sa3008107,1
sa3008113,1
sa3008181,1
sa3008267,1
sa3008272,1
sa3008280,1
sa3008294,1
sa3008297,1
sa3008365,1
sa3008469,1
sa3008742,1
sa3008744,1
sa3008745,1
sa3008746,1
sa3008747,1
sa3008751,1
sa3008752,1
sa3008756,1
sa3008757,1
sa3008759,1
sa3008761,1
sa3008762,1
sa3008765,1
sa3008767,1
sa3008768,1
sa3008771,1
sa3008772,1
sa3008775,1
sa3008784,1
sa3008785,1
sa3008787,1
sa3008808,1
sa3008826,1
sa3008835,1
sa3008836,1
sa3008842,1
sa3008845,1
sa3008851,1
sa3008865,1
sa3008867,1
sa3008877,1
sa3008888,1
sa3008890,1
sa3008901,1
sa3008905,1
sa3008916,1
sa3008929,1
sa3008937,1
sa3008938,1
sa3008941,1
sa3008942,1
sa3008944,1
sa3009191,1
sa3009276,1
sa3009289,1
sa3009299,1
sa3009324,1
sa3009538,1
sa3009539,1
sa3009542,1
sa3009808,1
sa3009834,1
sa3009845,1
sa3009870,1
sa3009878,1
sa3009884,1
sa3009889,1
sa3009957,1
sa3009965,1
sa3010008,1
sa3010009,1
sa3010017,1
sa3010023,1
sa3010024,1
sa3010025,1
sa3010029,1
sa3010030,1
sa3010035,1
sa3010037,1
sa3010042,1
sa3010043,1
sa3010151,1
sa3010153,1
sa3010155,1
sa3010159,1
sa3010170,1
sa3010269,1
sa3010272,1
sa3010278,1
sa3010279,1
sa3010327,1
sa3010337,1
sa3010342,1
sa3010389,1
sa3010390,1
sa3010395,1
sa3010401,1
sa3010599,1
sa3010636,1
sa3010692,1
sa3010695,1
sa3010700,1
sa3010702,1
sa3010703,1
sa3010706,1
sa3010710,1
sa3010720,1
sa3010845,1
sa3010868,1
sa3010870,1
sa3010876,1
sa3010886,1
sa3010889,1
sa3010899,1
sa3011204,1
sa3011227,1
sa3011256,1
sa3011257,1
sa3011264,1
sa3011267,1
sa3011308,1
sa3011309,1
sa3011329,1
sa3011330,1
sa3011413,1
sa3011414,1
sa3011445,1
sa3011469,1
sa3011471,1
sa3011501,1
sa3011540,1
sa3011587,1
sa3011628,1
sa3011644,1
sa3011656,1
sa3011717,1
sa3011754,1
sa3011768,1
sa3011821,1
sa3011857,1
sa3014420,1
sa3014424,1
sa3014427,1
sa3014434,1
sa3014436,1
sa3014440,1
sa3014441,1
sa3014445,1
sa3014448,1
sa3014449,1
sa3014452,1
sa3014454,1
sa3014458,1
sa3014460,1
sa3014461,1
sa3014464,1
sa3014465,1
sa3014473,1
sa3014479,1
sa3014484,1
sa3014485,1
sa3014489,1
sa3014490,1
sa3014494,1
sa3014496,1
sa3014499,1
sa3014503,1
sa3014506,1
sa3014507,1
sa3014511,1
sa3014516,1
sa3014521,1
sa3014522,1
sa3014524,1
sa3014525,1
sa3014527,1
sa3014528,1
sa3014530,1
sa3014531,1
sa3014537,1
sa3014544,1
sa3014546,1
sa3014547,1
sa3014549,1
sa3014679,1
sa3014681,1
sa3014682,1
sa3014683,1
sa3014687,1
sa3014688,1
sa3014689,1
sa3014690,1
sa3014692,1
sa3014695,1
sa3014696,1
sa3014697,1
sa3014701,1
sa3014707,1
sa3014710,1
sa3014711,1
sa3014715,1
sa3014717,1
sa3014718,1
sa3014816,1
sa3014817,1
sa3014823,1
sa3014827,1
sa3014830,1
sa3014834,1
sa3014837,1
sa3014838,1
sa3014840,1
sa3014884,1
sa3014891,1
sa3014934,1
sa3014935,1
sa3014937,1
sa3014941,1
sa3014948,1
sa3014986,1
sa3014987,1
sa3015015,1
sa3015051,1
sa3015057,1
sa3015062,1
sa3015071,1
sa3015076,1
sa3015090,1
sa3015107,1
sa3015127,1
sa3015137,1
sa3015168,1
sa3015170,1
sa3015172,1
sa3015178,1
sa3015179,1
sa3015182,1
sa3015187,1
sa3015190,1
sa3015191,1
sa3015193,1
sa3015197,1
sa3015199,1
sa3015202,1
sa3015204,1
sa3015205,1
sa3015233,1
sa3015239,1
sa3015364,1
sa3015376,1
sa3015407,1
sa3015514,1
sa3015517,1
sa3015518,1
sa3015527,1
sa3015534,1
sa3015535,1
sa3015543,1
sa3015548,1
sa3015551,1
sa3015553,1
sa3015558,1
sa3015564,1
sa3015572,1
sa3015582,1
sa3015587,1
sa3015588,1
sa3015589,1
sa3015593,1
sa3015595,1
sa3015596,1
sa3015598,1
sa3015600,1
sa3015607,1
sa3015610,1
sa3015612,1
sa3015626,1
sa3015634,1
sa3015641,1
sa3015647,1
sa3015648,1
sa3015649,1
sa3015650,1
sa3015652,1
sa3015654,1
sa3015656,1
sa3015660,1
sa3015670,1
sa3015671,1
sa3015677,1
sa3015679,1
sa3015682,1
sa3015685,1
sa3015691,1
sa3015693,1
sa3015694,1
sa3015696,1
sa3015698,1
sa3015702,1
sa3015704,1
sa3015705,1
sa3015708,1
sa3015709,1
sa3015712,1
sa3015714,1
sa3015716,1
sa3015722,1
sa3015727,1
sa3015734,1
sa3015736,1
sa3015738,1
sa3015745,1
sa3015747,1
sa3015754,1
sa3015761,1
sa3015763,1
sa3015765,1
sa3015766,1
sa3015767,1
sa3015770,1
sa3015778,1
sa3015781,1
sa3015782,1
sa3015786,1
sa3015788,1
sa3015789,1
sa3015790,1
sa3015791,1
sa3015792,1
sa3015793,1
sa3015796,1
sa3015797,1
sa3015798,1
sa3015800,1
sa3015805,1
sa3015809,1
sa3015810,1
sa3015811,1
sa3015812,1
sa3015815,1
sa3015817,1
sa3015818,1
sa3015819,1
sa3015821,1
sa3015822,1
sa3015826,1
sa3015832,1
sa3015838,1
sa3015841,1
sa3015843,1
sa3015844,1
sa3015846,1
sa3015847,1
sa3015849,1
sa3015851,1
sa3015856,1
sa3015857,1
sa3015859,1
sa3015863,1
sa3015867,1
sa3015869,1
sa3015871,1
sa3015873,1
sa3015874,1
sa3016076,1
sa3016081,1
sa3016092,1
sa3016097,1
sa3016122,1
sa3016148,1
sa3016154,1
sa3016155,1
sa3016156,1
sa3016164,1
sa3016170,1
sa3016307,1
sa3016314,1
sa3016319,1
sa3016341,1
sa3016540,1
sa3016541,1
sa3016543,1
sa3016639,1
sa3016717,1
sa3016719,1
sa3016722,1
sa3016778,1
sa3016818,1
sa3016819,1
sa3016820,1
sa3016826,1
sa3016830,1
sa3016834,1
sa3016859,1
sa3016861,1
sa3016869,1
sa3016872,1
sa3016916,1
sa3016918,1
sa3016920,1
sa3016922,1
sa3016927,1
sa3016950,1
sa3016951,1
sa3016953,1
sa3016955,1
sa3016957,1
sa3016959,1
sa3016961,1
sa3016964,1
sa3016966,1
sa3016967,1
sa3016969,1
sa3016970,1
sa3016971,1
sa3016973,1
sa3016975,1
sa3016976,1
sa3016999,1
sa3017017,1
sa3017018,1
sa3017019,1
sa3017021,1
sa3017040,1
sa3017044,1
sa3017045,1
sa3017047,1
sa3017048,1
sa3017050,1
sa3017051,1
sa3017073,1
sa3017079,1
sa3017080,1
sa3017081,1
sa3017082,1
sa3017109,1
sa3017110,1
sa3017111,1
sa3017113,1
sa3017114,1
sa3017118,1
sa3017120,1
sa3017121,1
sa3017123,1
sa3017154,1
sa3017158,1
sa3017164,1
sa3017165,1
sa3017170,1
sa3017172,1
sa3017173,1
sa3017178,1
sa3017179,1
sa3017181,1
sa3017183,1
sa3017184,1
sa3017214,1
sa3017215,1
sa3017221,1
sa3017282,1
sa3017284,1
sa3017286,1
sa3017287,1
sa3017290,1
sa3017293,1
sa3017294,1
sa3017295,1
sa3017296,1
sa3017326,1
sa3017327,1
sa3017329,1
sa3017332,1
sa3017337,1
sa3017339,1
sa3017342,1
sa3017343,1
sa3017370,1
sa3017371,1
sa3017372,1
sa3017376,1
sa3017394,1
sa3017395,1
sa3017396,1
sa3017403,1
sa3017405,1
